team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_avg_score_ground_ratio,avg_score_ground_batting_first_ratio,match_experience_score_ratio,team_match_impact_score,team_balls_efficiency_score,team_avg_wickets_top5_bowlers,team_extra_runs_conceded,team_average_dots_per_match,team_bowler_performance_ratio,team_avg_wicket,team_batting_strength,team_momentum,team_batsman_performance_recent,team_pom_frequency,team_count_100runs_ratio_last15,team_win_percentage_fielding_first,team_wicket_loss_average,team_win_rate_at_venue,team_batsman_performance_index,team_overall_win_rate,team_avg_win_margin_runs,team_winp_venue,toss_winner_id,bat_id,team_avg_runs_1st_inning,team_avg_eco,consistency_index_ratio,avg_wickets_taken_batting_first_ratio,team_win_rate_at_ground,team_strike_rate,team_scoring_variance_at_venue,winner_01
1.4142135623730951,0.6721311475409836,139.0,100.0,157.17857142857142,0.9997831860805462,1.0108621860149356,1.7741935483870968,0.6277780009289875,0.17156393964250852,-1.1836884042151397,0.02250067389618357,-1.3166320651856442,1.740301724137931,1.2388066606243493,1.4400826446280992,0.5695465235514022,1.0191824923825767,-5.199337582605575,1.0,1.0256410256410258,-1.3687848886230567,0.18231869336242043,0.9585691732888089,-0.0834746557498,1.1805555555555556,1.0,12634,11283,1.0538743253662297,-0.5095761035616279,0.6666666666666666,-0.8022878246983893,0.5,0.9935553390226495,,1
1.1547005383792517,1.9523809523809523,156.0,50.0,103.5,1.0217126660246745,1.047371961179975,1.4193548387096775,0.8710464425532747,-0.9131941435743725,-0.5646179031088847,-1.5021756861035018,-0.3469662365191175,0.8444532175286222,-0.5216691049603462,0.9556412729026038,0.9518304226963092,0.70772504374067,0.5739555394214534,1.2247448713915892,1.3611111111111112,-1.0412005706004483,-5.199337582605575,0.5618846421993527,0.8545154912301893,2.3391812865497075,0.8333333333333334,41,20,1.03756201275691,-0.25006857326043785,2.0,-0.395174875734651,0.0,0.8095493180168178,,0
0.9198662110078,0.6721311475409836,173.26666666666668,0.0,154.33333333333334,1.0322860967251373,0.9625167336010712,0.49141630901287553,1.0334476147393334,-0.08613110609580041,0.48114728035972565,0.6505895002079402,1.3422521407386514,1.254080908445706,0.3525940225918362,0.9694723070213693,0.5826821182532063,0.8395936654971411,-0.9751992033530245,0.6324555320336761,0.6666666666666665,0.48560968528572973,-5.199337582605575,0.8387706208607053,-0.6670317582283121,0.8014492753623189,0.926,8987,10576,0.9347029077117573,-0.1420865833008672,0.6666666666666666,-0.4152890636382331,0.0,0.9210465821542955,,0
1.5491933384829668,1.975609756097561,164.26666666666668,50.0,144.25,1.0286284953395475,1.1399116347569955,0.8231939163498099,1.8274726158993446,1.0503469945280226,-0.6937222836196569,-0.06489493201672439,0.2528004932983439,0.8400556328233658,-0.527744223828465,1.503954802259887,0.8103980771740407,1.4607930594539427,-0.47373112101003434,0.8660254037844388,0.96,0.0039703825665596965,-5.199337582605575,1.452844315083926,0.324562591110576,1.1349206349206349,1.1665999999999999,36084,36084,1.1196501093408309,-0.4885899976912005,2.0,0.6903592105421618,0.0,1.2340108958436509,,0
0.8944271909999161,1.3278688524590163,164.66666666666666,0.0,189.0,0.9566010211524435,0.9215069308614678,0.833984375,1.0362656796176297,-0.19039855219778523,-0.09942285837581101,0.6970932212510867,-0.23643649359844976,1.1343723673125528,0.04103869520728522,0.9574497574497576,0.6194510980884786,1.1495712252121295,0.2940189798659748,1.0,0.8333333333333334,1.58956709896031,0.8913227041679447,1.1168003375673257,-0.7381862665986577,0.71900826446281,0.8167658382919146,48341,30407,0.9372319688109163,0.2282784480175861,1.3333333333333333,-0.717488286146121,1.0,1.0290574968002775,,1
1.0,1.0,158.44444444444446,50.0,147.93333333333334,1.0161819887429644,1.040976460331299,1.9541284403669725,1.1917074165352952,-0.6054522182077704,1.6694059320901309,1.9365668746817555,2.1225578677234975,0.9544498948843728,1.6588357652731232,1.1732209737827715,0.6536169240570846,1.2698180174671332,-0.7734063333081224,1.4142135623730951,1.0,-1.608578432568156,0.8913227041679447,1.2040508147974038,0.3544724268358435,1.0714285714285714,1.0,40424,42573,0.9409888357256778,-1.3687848886230567,1.0,1.8277849195250662,1.0,0.8235375307988733,1.8626401204617702,1
0.8271701918685113,1.4878048780487805,141.4,50.0,,0.9045483443316954,0.9197330711461622,0.9310344827586207,0.9165703024147009,0.3357433485263566,-0.15546854032967178,0.22692026424651437,-0.9051908124679974,0.827038626609442,-0.15278999749939215,0.8517382413087934,0.6974401626955108,0.7538250185814669,-0.16887839747029892,0.74535599249993,0.9027777777777778,0.8972450459642076,-5.199337582605575,1.2708937664930993,-0.48560968528572995,0.7433070866141733,0.5555,55,27,0.8143046997704482,-0.9837517417210817,1.5,0.025148340736313772,0.0,1.1767099740026576,,1
0.9486832980505139,1.4878048780487805,156.15384615384616,40.0,129.93333333333334,0.9530315969257045,1.0862797420502557,1.2456896551724137,1.5701261096849093,0.9837517417210814,0.00661733518608096,-1.102309019438394,-0.16887839747029892,1.0956521739130434,0.07816350285676037,1.3685567010309279,0.9414923268394596,1.1531728900036184,0.5338388830353317,1.0,1.0606060606060606,-1.1944229445482653,1.4069207240557653,0.7542336780019792,0.9625024870684508,1.516304347826087,1.392757660167131,47501,47501,1.2160487944343847,-0.8431309211737665,1.5,0.02250067389618357,1.5,1.1190543521430476,0.8370602096691626,0
0.4472135954999582,0.5061728395061729,138.5,0.0,157.69230769230768,0.8317312268011804,0.8298591549295775,0.7105263157894737,0.6689805257545685,-1.856671022942464,0.7347148087119004,1.0298886016978872,1.8138957979388606,1.6527777777777777,0.6803164382284409,0.3955479452054795,0.5851373192579093,0.33741408332920236,-5.199337582605575,1.4901161193847656e-08,0.6857142857142857,0.6086346507385584,-5.199337582605575,0.11283904185988929,-0.2857374781467945,0.625,0.7222302470027444,14860,12634,0.7946096654275092,-1.102309019438394,0.5,1.3229558730908015,0.0,0.9935553390226495,,0
0.5640760748177664,0.5061728395061729,154.26666666666668,0.0,148.5,0.8442355932955167,0.8654944411277696,0.532133676092545,0.6581018353837714,-1.083075124720732,-1.0759648478848431,-1.3789874374300324,-1.1944229445482653,0.6517304189435337,-1.0254005380363898,0.5791044776119403,0.48205904243563963,0.5915779218028551,-0.7072539795081424,0.5222329678670937,0.6521739130434783,1.8003480247512635,-5.199337582605575,0.7274871487357311,-0.8815209815232375,0.7360774818401937,1.3393962122632666,55,216,0.9923356192012908,-0.05959083175672474,0.5,-0.34415647016150785,0.0,0.7066613725997305,,1
