team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_avg_score_ground_ratio,avg_score_ground_batting_first_ratio,match_experience_score_ratio,team_match_impact_score,team_balls_efficiency_score,team_avg_wickets_top5_bowlers,team_extra_runs_conceded,team_average_dots_per_match,team_bowler_performance_ratio,team_avg_wicket,team_batting_strength,team_momentum,team_batsman_performance_recent,team_pom_frequency,team_count_100runs_ratio_last15,team_win_percentage_fielding_first,team_wicket_loss_average,team_win_rate_at_venue,team_batsman_performance_index,team_overall_win_rate,team_avg_win_margin_runs,team_winp_venue,toss_winner_id,bat_id,team_avg_runs_1st_inning,team_avg_eco,consistency_index_ratio,avg_wickets_taken_batting_first_ratio,team_win_rate_at_ground,team_strike_rate,winner_01
1.4142135623730951,0.6721311475409836,139.0,100.0,157.17857142857142,0.9997831860805462,1.0108621860149356,1.3687848886230636,-1.244528344084101,0.17156393964250852,-1.1836884042151397,0.02250067389618357,-1.3166320651856442,1.2445283440841006,1.2388066606243493,1.1730885549078327,0.5695465235514022,0.11273219978424089,-5.199337582605575,1.0,0.06091669383022635,-1.3687848886230567,0.18231869336242043,1.9723080992067792,-0.0834746557498,0.2940189798659748,0.02912017737830798,12634,11283,1.0538743253662297,-0.5095761035616279,-0.476694436071052,-0.8022878246983893,0.5,2.1484378801502024,1
1.1547005383792517,1.9523809523809523,156.0,50.0,103.5,1.0217126660246745,1.047371961179975,0.975199203353025,-0.3638833882910013,-0.9131941435743725,-0.5646179031088847,-1.5021756861035018,-0.3469662365191175,-0.46191902878407987,-0.5216691049603462,-0.09144584966560788,0.9518304226963092,-0.8059450199402315,0.5739555394214534,1.2247448713915892,0.6571450640850502,-1.0412005706004483,-5.199337582605575,-1.107181609353163,0.8545154912301893,0.9988944420426609,-0.3023206959462228,41,20,1.03756201275691,-0.25006857326043785,0.8077776647966558,-0.395174875734651,0.0,-1.112080628926382,0
0.9198662110078,0.6721311475409836,173.26666666666668,0.0,154.33333333333334,1.0322860967251373,0.9625167336010712,-1.494045700790862,0.15011255042849472,-0.08613110609580041,0.48114728035972565,0.6505895002079402,1.3422521407386514,0.6150181008365673,0.3525940225918362,-0.03574095710330531,0.5826821182532063,-0.395174875734651,-0.9751992033530245,0.6324555320336761,-0.8059450199402315,0.48560968528572973,-5.199337582605575,-0.36954541997626933,-0.6670317582283121,-0.2912562662276215,-0.11672879190116547,8987,10576,0.9347029077117573,-0.1420865833008672,-0.476694436071052,-0.4152890636382331,0.0,-0.49755716941950573,0
1.5491933384829668,1.975609756097561,164.26666666666668,50.0,144.25,1.0286284953395475,1.1399116347569955,-0.4531021534280985,1.5443974383223178,1.0503469945280226,-0.6937222836196569,-0.06489493201672439,0.2528004932983439,-0.48560968528572995,-0.527744223828465,1.285774857524521,0.8103980771740407,1.009852426941148,-0.47373112101003434,0.8660254037844388,-0.07816350285676064,0.0039703825665596965,-5.199337582605575,0.7627412238436015,0.324562591110576,0.24188391231567694,0.2596386041339742,36084,36084,1.1196501093408309,-0.4885899976912005,0.8077776647966558,0.6903592105421618,0.0,1.1626188964852329,0
0.8944271909999161,1.3278688524590163,164.66666666666666,0.0,189.0,0.9566010211524435,0.9215069308614678,-0.43557270316201013,0.1608289938481025,-0.19039855219778523,-0.09942285837581101,0.6970932212510867,-0.23643649359844976,0.3667129345929153,0.04103869520728522,-0.0808187943322255,0.6194510980884786,0.4443203615749983,0.2940189798659748,1.0,-0.39088569013976104,1.58956709896031,0.8913227041679447,0.22556249893811972,-0.7381862665986577,-0.426858249592062,-0.3329442766165272,48341,30407,0.9372319688109163,0.2282784480175861,0.3287505469020713,-0.717488286146121,1.0,0.2228482126776707,1
1.0,1.0,158.44444444444446,50.0,147.93333333333334,1.0161819887429644,1.040976460331299,1.5187403032923783,0.602275905847408,-0.6054522182077704,1.6694059320901309,1.9365668746817555,2.1225578677234975,1.9195857702454844,1.6588357652731232,0.631087820102066,0.6536169240570846,0.6903592105421602,-0.7734063333081224,1.4142135623730951,0.010587856844871416,-1.608578432568156,0.8913227041679447,0.3809053328261341,0.3544724268358435,0.14342359509463923,0.02912017737830798,40424,42573,0.9409888357256778,-1.3687848886230567,-0.013234960155341318,1.8277849195250662,1.0,-1.0412005706004483,1
0.8271701918685113,1.4878048780487805,141.4,50.0,,0.9045483443316954,0.9197330711461622,-0.11806140055586767,-0.21471511117317724,0.3357433485263566,-0.15546854032967178,0.22692026424651437,-0.9051908124679974,-0.5338388830353242,-0.15278999749939215,-0.5338388830353242,0.6974401626955108,-0.680316438228441,-0.16887839747029892,0.74535599249993,-0.1998408287164293,0.8972450459642076,-5.199337582605575,0.48560968528572973,-0.48560968528572995,-0.36812880809846754,-0.8873917860817433,55,27,0.8143046997704482,-0.9837517417210817,0.493068627568036,0.025148340736313772,0.0,0.8972450459642138,1
0.9486832980505139,1.4878048780487805,156.15384615384616,40.0,129.93333333333334,0.9530315969257045,1.0862797420502557,0.6571450640850495,1.3166320651856438,0.9837517417210814,0.00661733518608096,-1.102309019438394,-0.16887839747029892,0.24188391231567694,0.07816350285676037,1.0595821423340333,0.9414923268394596,0.44724378645505014,0.5338388830353317,1.0,0.1207272493754389,-1.1944229445482653,1.4069207240557653,-0.5833434906315169,0.9625024870684508,0.6246405959084589,0.5522436748495478,47501,47501,1.2160487944343847,-0.8431309211737665,0.493068627568036,0.02250067389618357,1.5,0.69035921054216,0
0.4472135954999582,0.5061728395061729,138.5,0.0,157.69230769230768,0.8317312268011804,0.8298591549295775,-0.828119271209235,-1.1626188964852329,-1.856671022942464,0.7347148087119004,1.0298886016978872,1.8138957979388606,1.1626188964852329,0.6803164382284409,-1.7022892363273476,0.5851373192579093,-1.6801659800431619,-5.199337582605575,1.4901161193847656e-08,-0.7312521823940151,0.6086346507385584,-5.199337582605575,-1.9723080992067807,-0.2857374781467945,-0.6118232594265544,-0.5399534365489409,14860,12634,0.7946096654275092,-1.102309019438394,-0.7950054215237149,1.3229558730908015,0.0,-2.074695297124229,0
0.5640760748177664,0.5061728395061729,154.26666666666668,0.0,148.5,0.8442355932955167,0.8654944411277696,-1.3687848886230567,-1.1783719297896629,-1.083075124720732,-1.0759648478848431,-1.3789874374300324,-1.1944229445482653,-1.102309019438394,-1.0254005380363898,-1.4322959764409866,0.48205904243563963,-1.157431543282772,-0.7072539795081424,0.5222329678670937,-0.8583350197472145,1.8003480247512635,-5.199337582605575,-0.6637289915851685,-0.8815209815232375,-0.3866036837112958,0.5171253797661696,55,216,0.9923356192012908,-0.05959083175672474,-0.7950054215237149,-0.34415647016150785,0.0,-1.5104061907691582,1
0.881917103688197,1.0,161.73333333333332,33.33,164.46666666666667,0.9465464348796133,0.9078387872065076,0.07816350285676037,0.07020085863848677,1.2979695971506982,-1.142053240289126,-1.5990005259080307,-0.36105675236987855,-0.6736592369620108,-1.0503469945280226,-0.7521621748642775,0.5615467026479535,-0.02779618388187393,0.19849086039283273,1.0,-0.5927831384061049,1.0098524269411469,-5.199337582605575,0.04898750912397687,-0.7106571379406146,-0.6246405959084591,-0.6150181008365663,30414,30435,0.889218228973694,1.0830751247207315,-0.013234960155341318,-0.44724378645505025,0.0,-0.22284821267767083,1
1.1677484162422844,1.975609756097561,177.86666666666667,0.0,159.10714285714286,0.9571442707302593,0.8569380733944953,0.06224266299850513,1.2218802797673645,1.2163152974862186,-1.1269403841104129,-1.1170064853099004,-0.2995511698324477,-1.4472201695845888,-1.3620615598727717,0.5338388830353269,0.7198549921470583,0.9012108169369879,1.0642337777574244,1.632993161855452,-0.764512695525345,0.33854505339910235,0.027796183881873653,1.0142697263270524,-0.5491633588893747,-0.5739555394213927,-1.3293330339329426,30435,30435,0.8587155963302753,1.6801659800431608,0.8077776647966558,0.284359146410223,0.4,0.027796183881873653,0
1.3301243435223526,1.4878048780487805,148.86666666666667,100.0,183.625,0.9820497973364216,0.9854179194227299,0.4885899976912004,0.5615163056912646,1.059582142334031,0.3937443431636888,0.1193942189024996,0.4152890636382329,0.5491633588893747,0.298167269240949,0.7106571379406146,0.938241157271848,0.7312521823940151,1.1890385477077006,1.118033988749895,0.6538637696311685,-0.0066173351860810995,-5.199337582605575,0.2995511698324477,1.42495203518251,1.6085784325681545,0.39088569013976077,36014,30400,1.1397738951695786,-0.395174875734651,0.493068627568036,0.71748828614613,0.0,1.205296912346887,1
